"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport"
85623,"Ascension_Aux_Af_VORTAC_SH","ASI","Ascension Aux Af","VORTAC",112200,-7.969880104064941,-14.397299766540527,495,"SH",112200,"059X",,,,,-16.386,"RNAV","HIGH","FHAW"
85624,"Asia_VOR-DME_PE","ASI","Asia","VOR-DME",115300,-12.760600090026855,-76.60639953613281,186,"PE",115300,"100X",,,,0.007,-0.037,"BOTH","HIGH",
85629,"Asmara_VOR-DME_ER","ASM","Asmara","VOR-DME",113700,15.284000396728516,38.900901794433594,7661,"ER",113700,"084X",,,,,2.158,"BOTH","HIGH","HHAS"
85630,"Aswan_VOR-DME_EG","ASN","Aswan","VOR-DME",112300,23.971799850463867,32.81700134277344,668,"EG",112300,"070X",,,,3.007,2.578,"BOTH","HIGH","HESN"
85632,"Au_Sable_VOR-DME_US","ASP","Au Sable","VOR-DME",116100,44.449100494384766,-83.39430236816406,627,"US",116100,"108X",,,,-7.001,-7.291,"BOTH","HIGH",
85634,"Asyut_VOR-DME_EG","AST","Asyut","VOR-DME",117700,27.031200408935547,31.032499313354492,850,"EG",117700,"124X",,,,2.007,3.053,"BOTH","HIGH","HEAT"
85635,"Astana_VOR-DME_KZ","AST","Astana","VOR-DME",114200,51.0010986328125,71.43419647216797,1178,"KZ",114200,"089X",,,,,9.196,"BOTH","MEDIUM","UACC"
85636,"Astoria_VOR-DME_US","AST","Astoria","VOR-DME",114000,46.16170120239258,-123.87999725341797,10,"US",114000,"087X",,,,19.001,17.281,"LO","MEDIUM",
85640,"Ashland_VOR-DME_US","ASX","Ashland","VOR-DME",110200,46.549400329589844,-90.91719818115234,820,"US",110200,"039X",,,,2.001,-1.106,"LO","LOW",
85654,"Alta_VOR-DME_NO","ATA","Alta","VOR-DME",117400,69.97760009765625,23.37179946899414,32,"NO",117400,"121X",,,,7.001,8.569,"RNAV","HIGH","ENAT"
85658,"Akita_VOR-DME_JP","ATE","Akita","VOR-DME",116100,39.71160125732422,140.06199645996094,54,"JP",116100,"108X",,,,-7.007,-8.162,"BOTH","HIGH","RJSK"
85659,"Alicante_VOR-DME_ES","ATE","Alicante","VOR-DME",114650,38.28609848022461,-0.5866000056266785,192,"ES",114650,"093Y",38.2861,-0.586617,192,,-1.141,"LO","HIGH","LEAL"
85660,"Alta_Floresta_VOR-DME_BR","ATF","Alta Floresta","VOR-DME",113400,-9.868359565734863,-56.10490036010742,947,"BR",113400,"081X",,,,-14.007,-16.131,"BOTH","HIGH","SBAT"
85664,"Atlanta_VORTAC_US","ATL","Atlanta","VORTAC",116900,33.62910079956055,-84.43509674072266,1000,"US",116900,"116X",33.6246,-84.4258,1000,0.003,-4.022,"BOTH","HIGH","KATL"
85665,"Altamira_VOR_BR","ATM","Altamira","VOR",113200,-3.2493300437927246,-52.24769973754883,367,"BR",,,,,,-17.007,-18.279,"BOTH","HIGH","SBHT"
85667,"Autun_VOR-DME_FR","ATN","Autun","VOR-DME",114900,46.80590057373047,4.2591400146484375,2244,"FR",114900,"096X",46.8055,4.25939,,-1.007,-0.188,"BOTH","HIGH",
85668,"Atyrau_VOR-DME_KZ","ATR","Atyrau","VOR-DME",112300,47.14390182495117,51.802799224853516,-82,"KZ",112300,"070X",,,,7.007,8.019,"BOTH","HIGH","UATG"
85669,"Waterloo_VOR-DME_US","ATR","Waterloo","VOR-DME",112600,38.80979919433594,-75.2113037109375,5,"US",112600,"073X",,,,-9.001,-11.514,"BOTH","MEDIUM",
85673,"Athinai_VOR-DME_GR","ATV","Athinai","VOR-DME",114400,37.88859939575195,23.81439971923828,1535,"GR",114400,"091X",,,,1.007,3.174,"BOTH","HIGH",
85674,"Watertown_VORTAC_US","ATY","Watertown","VORTAC",116600,44.979698181152344,-97.1417007446289,1750,"US",116600,"113X",,,,9.001,4.335,"LO","MEDIUM","KATY"
85682,"Arauca_VOR-DME_CO","AUC","Arauca","VOR-DME",114000,7.067150115966797,-70.7322006225586,424,"CO",114000,"087X",,,,-6.006,-8.183,"BOTH","HIGH","SKUC"
85683,"Augusta_VOR-DME_US","AUG","Augusta","VOR-DME",111400,44.31999969482422,-69.79660034179688,349,"US",111400,"051X",,,,-18.001,-16.422,"LO","MEDIUM",
85685,"Abu_Dhabi_VOR-DME_AE","AUH","Abu Dhabi","VOR-DME",113000,24.443199157714844,54.64649963378906,68,"AE",113000,"077X",,,,0.007,1.282,"BOTH","HIGH","OMAA"
85687,"La_Aurora_VOR-DME_GT","AUR","La Aurora","VOR-DME",114500,14.590999603271484,-90.5260009765625,4952,"GT",114500,"092X",,,,4.007,2.363,"BOTH","HIGH","MGGT"
85688,"Wausau_VORTAC_US","AUW","Wausau","VORTAC",111600,44.8468017578125,-89.58660125732422,1210,"US",111600,"053X",,,,2.001,-2.019,"LO","MEDIUM",
85689,"Avalon_VOR-DME_AU","AV","Avalon","VOR-DME",116100,-38.04890060424805,144.45899963378906,35,"AU",116100,"108X",-38.0489,144.459,35,11.011,11.288,"BOTH","HIGH","YMAV"
85700,"Avenal_VORTAC_US","AVE","Avenal","VORTAC",117100,35.64699935913086,-119.97899627685547,710,"US",117100,"118X",,,,16.001,13.488,"BOTH","HIGH",
85704,"Avignon_VOR_FR","AVN","Avignon","VOR",112300,43.995399475097656,4.746389865875244,,"FR",,,,,,-2.007,-0.01,"BOTH","HIGH",
85710,"Asahikawa_VOR-DME_JP","AWE","Asahikawa","VOR-DME",113500,43.667301177978516,142.45700073242188,769,"JP",113500,"082X",,,,-8.007,-9.114,"BOTH","HIGH","RJEC"
85712,"Wake_Island_VORTAC_UM","AWK","Wake Island","VORTAC",113500,19.28499984741211,166.6280059814453,10,"UM",113500,"082X",,,,6.002,5.464,"BOTH","HIGH","PWAK"
85715,"Ahwaz_VOR-DME_IR","AWZ","Ahwaz","VOR-DME",114000,31.337600708007812,48.76430130004883,66,"IR",114000,"087X",,,,3.001,3.147,"BOTH","HIGH","OIAW"
87328,"Decatur_VORTAC_US","AXC","Decatur","VORTAC",117200,39.7375214,-88.8564314,708,"US",117200,"119X",,,,3,3,"BOTH","HIGH","KDEC"
85722,"Alexandria_VOR-DME_US","AXN","Alexandria","VOR-DME",112800,45.95840072631836,-95.23259735107422,1380,"US",112800,"075X",,,,7.001,2.519,"LO","MEDIUM","KAXN"
85723,"Albury_VOR-DME_AU","AY","Albury","VOR-DME",115600,-36.06809997558594,146.96600341796875,550,"AU",115600,"103X",-36.0681,146.966,550,11.007,11.519,"BOTH","HIGH","YMAY"
85734,"Waycross_VORTAC_US","AYS","Waycross","VORTAC",110200,31.269399642944336,-82.556396484375,150,"US",110200,"039X",,,,0.001,-4.575,"LO","MEDIUM",
85736,"Antalya_VOR-DME_TR","AYT","Antalya","VOR-DME",114000,36.922167,30.7955,167,"TR",114000,"087X",,,,2,3.6,"BOTH","HIGH","LTAI"
85744,"Kalamazoo_VOR-DME_US","AZO","Kalamazoo","VOR-DME",109000,42.23699951171875,-85.5531997680664,870,"US",109000,"027X",,,,-1.001,-4.59,"LO","MEDIUM","KAZO"
85745,"Hazard_VOR-DME_US","AZQ","Hazard","VOR-DME",111200,37.391300201416016,-83.26300048828125,1247,"US",111200,"049X",,,,-4.001,-5.417,"LO","MEDIUM",
85746,"Nice_Cote_D_Azur_VOR-DME_FR","AZR","Nice Cote D Azur","VOR-DME",109650,43.659698486328125,7.224420070648193,12,"FR",109650,"033Y",,,,,0.375,"BOTH","HIGH","LFMN"
85781,"Banda_Aceh_VOR-DME_ID","BAC","Banda Aceh","VOR-DME",113400,5.522630214691162,95.42220306396484,64,"ID",113400,"081X",,,,0.007,-0.597,"BOTH","HIGH","WITT"
85783,"Badger_VORTAC_US","BAE","Badger","VORTAC",116400,43.11690139770508,-88.2843017578125,1080,"US",116400,"111X",,,,2.001,-2.489,"BOTH","HIGH",
85784,"Barnes_VORTAC_US","BAF","Barnes","VORTAC",113000,42.1619987487793,-72.71620178222656,270,"US",113000,"077X",,,,-14.001,-14.256,"BOTH","MEDIUM","KBAF"
85785,"Garcas_VOR-DME_BR","BAG","Garcas","VOR-DME",113300,-15.853500366210938,-52.39569854736328,1147,"BR",113300,"080X",,,,-16.907,-17.532,"BOTH","HIGH","SBBW"
85786,"Baglum_VOR-DME_TR","BAG","Baglum","VOR-DME",113100,40.06949996948242,32.81039810180664,4783,"TR",113100,"078X",,,,3.007,4.332,"BOTH","LOW",
85789,"Bahrain_VOR-DME_BH","BAH","Bahrain","VOR-DME",115300,26.26420021057129,50.64889907836914,24,"BH",115300,"100X",,,,2.007,2.119,"BOTH","HIGH","OBBI"
85792,"Backa_VOR-DME_SE","BAK","Backa","VOR-DME",112700,57.555198669433594,11.976900100708008,301,"SE",112700,"074X",,,,1.001,1.449,"RNAV","HIGH",
85793,"Baltimore_VORTAC_US","BAL","Baltimore","VORTAC",115100,39.17110061645508,-76.66130065917969,140,"US",115100,"098X",,,,-11.001,-11.01,"BOTH","MEDIUM","KBWI"
85794,"El_Libertador_VORTAC_VE","BAL","El Libertador","VORTAC",113900,10.186100006103516,-67.5469970703125,1450,"VE",113900,"086X",,,,,-10.474,"BOTH","HIGH","SVBL"
85795,"Balmaceda_VOR-DME_CL","BAL","Balmaceda","VOR-DME",115500,-45.91310119628906,-71.71279907226562,1719,"CL",115500,"102X",,,,13.007,11.02,"BOTH","HIGH","SCBA"
85796,"Baldonnel_VOR-DME_IE","BAL","Baldonnel","VOR-DME",115800,53.29990005493164,-6.447780132293701,300,"IE",115800,"105X",,,,,-5.097,"BOTH","HIGH","EIME"
85798,"Barmen_VORTAC_DE","BAM","Barmen","VORTAC",113600,51.32780075073242,7.176980018615723,879,"DE",113600,"083X",,,,0.009,0.165,"BOTH","HIGH",
85799,"Battle_Mountain_VORTAC_US","BAM","Battle Mountain","VORTAC",112200,40.56919860839844,-116.9219970703125,4536,"US",112200,"059X",,,,18.001,14.219,"BOTH","HIGH",
85800,"Bam_VOR-DME_IR","BAM","Bam","VOR-DME",114900,29.077499389648438,58.45759963989258,3231,"IR",114900,"096X",,,,2.001,1.559,"BOTH","HIGH","OIKM"
85802,"Sidi_Ben_Aoun_VOR_TN","BAN","Sidi Ben Aoun","VOR",115300,34.86330032348633,9.167779922485352,,"TN",,,,,,-1.007,0.573,"BOTH","HIGH",
85803,"Barahona_VOR-DME_ES","BAN","Barahona","VOR-DME",112800,41.32360076904297,-2.6297900676727295,3717,"ES",112800,"075X",41.3235,-2.62989,3717,-3.007,-1.595,"BOTH","HIGH",
85807,"Barranquilla_VOR-DME_CO","BAQ","Barranquilla","VOR-DME",113700,10.796699523925781,-74.86029815673828,295,"CO",113700,"084X",,,,-4.007,-6.106,"BOTH","HIGH","SKBQ"
85810,"San_Carlos_De_Bariloche_VOR-DME_AR","BAR","San Carlos De Bariloche","VOR-DME",117400,-41.14030075073242,-71.18890380859375,2776,"AR",117400,"121X",,,,8.007,8.037,"BOTH","HIGH","SAZS"
85811,"Bari_VOR-DME_IT","BAR","Bari","VOR-DME",116400,41.1442985534668,16.776399612426758,108,"IT",116400,"111X",,,,1.007,2.306,"BOTH","HIGH","LIBD"
85816,"Batman_VOR-DME_TR","BAT","Batman","VOR-DME",116200,37.9375,41.11970138549805,1818,"TR",116200,"109X",,,,,4.429,"BOTH","HIGH","LTCJ"
85819,"Baotou_VOR-DME_CN","BAV","Baotou","VOR-DME",117300,40.560001373291016,109.99500274658203,3330,"CN",117300,"120X",,,,,-4.235,"BOTH","HIGH",
85821,"Bad_Axe_VOR-DME_US","BAX","Bad Axe","VOR-DME",108200,43.782798767089844,-82.98380279541016,755,"US",108200,"019X",,,,-5.001,-7.373,"TERMINAL","LOW",
85822,"El_Bayadh_VOR_DZ","BAY","El Bayadh","VOR",114800,33.705299377441406,0.9502779841423035,,"DZ",,,,,,,-0.462,"BOTH","HIGH",
85823,"Bayreuth_VOR_DE","BAY","Bayreuth","VOR",110600,49.985198974609375,11.636699676513672,1625,"DE",,,,,,1.009,1.392,"BOTH","MEDIUM","EDQD"
85835,"Mumbai_VOR-DME_IN","BBB","Mumbai","VOR-DME",116600,19.085399627685547,72.87539672851562,36,"IN",116600,"113X",,,,-1.011,-0.504,"BOTH","HIGH","VABB"
85838,"Bagdogra_VOR-DME_IN","BBD","Bagdogra","VOR-DME",116600,26.687599182128906,88.32599639892578,412,"IN",116600,"113X",,,,0.011,-0.089,"BOTH","HIGH","VEBD"
85841,"Bangalore_VOR-DME_IN","BBG","Bangalore","VOR-DME",115500,12.949700355529785,77.68099975585938,2908,"IN",115500,"102X",,,,-2.011,-1.503,"BOTH","HIGH","VOBG"
85842,"Bellary_VOR-DME_IN","BBI","Bellary","VOR-DME",112800,15.16510009765625,76.88059997558594,30,"IN",112800,"075X",,,,-2.011,-1.304,"BOTH","HIGH",
85843,"Salamanca_VOR-DME_ES","BBI","Salamanca","VOR-DME",112200,41.01679992675781,-5.456439971923828,2982,"ES",112200,"059X",41.0168,-5.45653,2982,,-2.53,"BOTH","HIGH","LESA"
85844,"Bhuj_VOR-DME_IN","BBJ","Bhuj","VOR-DME",112600,23.271099090576172,69.66780090332031,268,"IN",112600,"073X",,,,0.011,-0.006,"BOTH","HIGH","VABJ"
85846,"Belgaum_VOR-DME_IN","BBM","Belgaum","VOR-DME",112100,15.856200218200684,74.61689758300781,2488,"IN",112100,"058X",,,,-1.011,-1.232,"BOTH","HIGH","VABM"
85848,"Varanasi_VOR-DME_IN","BBN","Varanasi","VOR-DME",113900,25.45400047302246,82.85929870605469,262,"IN",113900,"086X",,,,0.011,-0.056,"BOTH","HIGH","VEBN"
85850,"Beni_Abbes_VOR-DME_DZ","BBS","Beni Abbes","VOR-DME",115300,30.00830078125,-2.216670036315918,1713,"DZ",115300,"100X",,,,,-1.408,"BOTH","HIGH",
85851,"Bhubaneshwar_VOR-DME_IN","BBS","Bhubaneshwar","VOR-DME",113500,20.244800567626953,85.8113021850586,146,"IN",113500,"082X",,,,-1.011,-0.468,"BOTH","HIGH","VEBS"
85853,"Brandbu_VOR-DME_NO","BBU","Brandbu","VOR-DME",112750,60.4718017578125,10.338899612426758,2148,"NO",112750,"074Y",,,,-1.001,1.018,"RNAV","HIGH",
85855,"Vijayawada_VOR-DME_IN","BBZ","Vijayawada","VOR-DME",116200,16.52079963684082,80.79419708251953,82,"IN",116200,"109X",,,,,-1.172,"BOTH","HIGH","VOBZ"
85856,"Bacolod_VOR_PH","BC","Bacolod","VOR",114900,10.63759994506836,122.92500305175781,30,"PH",,,,,,0.011,-0.334,"TERMINAL","LOW","PH-0682"
85865,"Bahia_Blanca_VOR-DME_AR","BCA","Bahia Blanca","VOR-DME",114300,-38.720001220703125,-62.15829849243164,246,"AR",114300,"090X",,,,0.007,-1.187,"BOTH","HIGH","SAZB"
85867,"Bryce_Canyon_VORTAC_US","BCE","Bryce Canyon","VORTAC",112800,37.68920135498047,-112.30400085449219,9040,"US",112800,"075X",,,,15.001,12.222,"BOTH","HIGH",
85872,"Barcelona_VOR-DME_ES","BCN","Barcelona","VOR-DME",116700,41.307098388671875,2.1078100204467773,23,"ES",116700,"114X",41.3072,2.10797,23,,-0.363,"BOTH","HIGH","LEBL"
85873,"Brecon_VOR-DME_GB","BCN","Brecon","VOR-DME",117450,51.72560119628906,-3.2630600929260254,1450,"GB",117450,"121Y",,,,-4.001,-3.313,"RNAV","HIGH",
85875,"Bonsucesso_VOR-DME_BR","BCO","Bonsucesso","VOR-DME",116000,-23.406299591064453,-46.385501861572266,2726,"BR",116000,"107X",,,,-18.007,-20.025,"BOTH","HIGH","SBGR"
85878,"Bechar_VOR-DME_DZ","BCR","Bechar","VOR-DME",113900,31.685300827026367,-2.2572200298309326,2692,"DZ",113900,"086X",,,,,-1.393,"BOTH","HIGH","DAOR"
85880,"Bacau_VOR-DME_RO","BCU","Bacau","VOR-DME",109400,46.51089859008789,26.82550048828125,1752,"RO",109400,"031X",,,,4.007,4.45,"BOTH","HIGH","LRBC"
85882,"Bobo_Dioulasso_VOR-DME_BF","BD","Bobo Dioulasso","VOR-DME",114700,11.145000457763672,-4.350860118865967,1404,"BF",114700,"094X",,,,,-4.335,"BOTH","HIGH","DFOO"
85894,"Bermuda_VOR-DME_BM","BDA","Bermuda","VOR-DME",113900,32.36439895629883,-64.6895980834961,11,"BM",113900,"086X",,,,-15.003,-15.154,"BOTH","HIGH","TXKF"
85895,"Bida_VOR-DME_NG","BDA","Bida","VOR-DME",112700,9.10216999053955,6.017509937286377,450,"NG",112700,"074X",,,,-4.007,-2.178,"BOTH","MEDIUM",
85896,"Bhattedanda_VOR-DME_NP","BDA","Bhattedanda","VOR-DME",113200,27.535600662231445,85.28939819335938,16,"NP",113200,"079X",,,,0.011,0.06,"BOTH","HIGH",
85898,"Bir_Darb_VOR-DME_SA","BDB","Bir Darb","VOR-DME",115100,24.330799102783203,41.82440185546875,3281,"SA",115100,"098X",,,,,2.496,"BOTH","HIGH",
85901,"Baudette_VOR-DME_US","BDE","Baudette","VOR-DME",111600,48.722801208496094,-94.6072998046875,1081,"US",111600,"053X",,,,4.009,1.554,"LO","MEDIUM","KBDE"
85903,"Bradford_VORTAC_US","BDF","Bradford","VORTAC",114700,41.159698486328125,-89.58789825439453,810,"US",114700,"094X",,,,0.009,-1.184,"BOTH","HIGH",
85904,"Bardufoss_VOR-DME_NO","BDF","Bardufoss","VOR-DME",114200,69.06490325927734,18.46619987487793,598,"NO",114200,"089X",,,,4.001,5.516,"RNAV","HIGH","ENDU"
85908,"Bradley_VORTAC_US","BDL","Bradley","VORTAC",109000,41.941001892089844,-72.6885986328125,160,"US",109000,"027X",,,,-14.001,-14.219,"LO","LOW","KBDL"
85910,"Banjarmasin_VOR-DME_ID","BDM","Banjarmasin","VOR-DME",112100,-3.436800003051758,114.73100280761719,66,"ID",112100,"058X",,,,1.007,1.199,"BOTH","HIGH","WAOO"
85912,"Bodo_VOR-DME_NO","BDO","Bodo","VOR-DME",117200,67.2667007446289,14.364899635314941,31,"NO",117200,"119X",,,,,3.159,"RNAV","MEDIUM","ENBO"
85915,"Milas_Bodrum_VOR-DME_TR","BDR","Milas Bodrum","VOR-DME",116700,37.253299713134766,27.669200897216797,33,"TR",116700,"114X",,,,,3.408,"BOTH","HIGH","LTFE"
85916,"Bridgeport_VOR-DME_US","BDR","Bridgeport","VOR-DME",108800,41.160701751708984,-73.12449645996094,9,"US",108800,"025X",,,,-12.001,-13.512,"LO","MEDIUM","KBDR"
85918,"Bocas_Del_Toro_VOR-DME_PA","BDT","Bocas Del Toro","VOR-DME",114900,9.339969635009766,-82.25160217285156,10,"PA",114900,"096X",,,,,-1.084,"BOTH","HIGH","MPBO"
85919,"Bondoukou_Soko_VOR_CI","BDU","Bondoukou/Soko","VOR",116100,8.036499977111816,-2.754610061645508,1247,"CI",,,,,,,-4.494,"BOTH","HIGH","DIBU"
85920,"Burgersdorp_VOR_ZA","BDV","Burgersdorp","VOR",113100,-30.96500015258789,26.32270050048828,4715,"ZA",,,,,,-21.007,-23.287,"BOTH","HIGH","FABD"
85932,"Reina_Beatrix_VOR-DME_AW","BEA","Reina Beatrix","VOR-DME",113800,12.50570011138916,-70.01820373535156,60,"AW",113800,"085X",,,,-8.001,-9.341,"BOTH","LOW","TNCA"
92093,"BERGAMO_VOR-DME_IT","BEG","BERGAMO","VOR-DME",11495,45.6694722,9.7091944,810,"IT",11495,"073X",45.6696,9.70925,,,1,"LO","MEDIUM","LIME"
85935,"Beja_VORTAC_PT","BEJ","Beja","VORTAC",115800,38.12839889526367,-7.926690101623535,620,"PT",115800,"105X",,,,-5.007,-3.316,"BOTH","HIGH","LPBJ"
85936,"Belem_VOR-DME_BR","BEL","Belem","VOR-DME",117300,-1.3843300342559814,-48.47850036621094,54,"BR",117300,"120X",,,,-19.007,-19.431,"BOTH","HIGH","SBBE"
85937,"Belfast_VOR-DME_GB","BEL","Belfast","VOR-DME",117200,54.66109848022461,-6.230000019073486,194,"GB",117200,"119X",,,,-7.001,-5.236,"RNAV","HIGH","EGAA"
85939,"Benin_VOR-DME_NG","BEN","Benin","VOR-DME",116500,6.280509948730469,5.562580108642578,258,"NG",116500,"112X",,,,,-3.011,"LO","MEDIUM","DNBE"
85940,"Benbecula_VOR-DME_GB","BEN","Benbecula","VOR-DME",113950,57.477901458740234,-7.365300178527832,130,"GB",113950,"086Y",,,,-8.001,-6.402,"BOTH","HIGH","EGPL"
85945,"Tumbes_VOR_PE","BES","Tumbes","VOR",112900,-3.5444400310516357,-80.38919830322266,82,"PE",,,,,,,0.154,"BOTH","HIGH","SPME"
85948,"Bethel_VORTAC_US","BET","Bethel","VORTAC",114100,60.7848014831543,-161.82400512695312,92,"US",114100,"088X",,,,19.001,14.501,"BOTH","HIGH","PABE"
85952,"Bafoussam_VOR-DME_CM","BF","Bafoussam","VOR-DME",116500,5.50832986831665,10.36970043182373,4347,"CM",116500,"112X",,,,,-2.043,"BOTH","HIGH","FKKU"
85959,"Bradford_VOR-DME_US","BFD","Bradford","VOR-DME",116600,41.786399841308594,-78.61940002441406,2100,"US",116600,"113X",,,,-7.002,-10.268,"LO","MEDIUM","KBFD"
85962,"Scottsbluff_VORTAC_US","BFF","Scottsbluff","VORTAC",112600,41.89419937133789,-103.48200225830078,4170,"US",112600,"073X",,,,13.001,8.58,"BOTH","HIGH","KBFF"
85965,"Brookley_VORTAC_US","BFM","Brookley","VORTAC",112800,30.612699508666992,-88.05549621582031,10,"US",112800,"075X",,,,4.001,-0.562,"LO","MEDIUM",
85968,"Burns_Flat_VORTAC_US","BFV","Burns Flat","VORTAC",110000,35.236900329589844,-99.2061996459961,1780,"US",110000,"037X",,,,8.001,6.064,"LO","MEDIUM",
85979,"Bucaramanga_VOR-DME_CO","BGA","Bucaramanga","VOR-DME",113500,7.1315598487854,-73.18440246582031,3958,"CO",113500,"082X",,,,-5.007,-6.399,"BOTH","HIGH","SKBG"
85980,"Braganca_VOR-DME_BR","BGC","Braganca","VOR-DME",116200,-22.953100204467773,-46.56809997558594,2737,"BR",116200,"109X",,,,-19.007,-20.022,"BOTH","HIGH","SDBP"
85941,"Beograd_VOR-DME_RS","BGD","Beograd","VOR-DME",112050,44.8193,20.3111,331,"RS",,"070X",,,,4,4,"BOTH","HIGH","LYBE"
85983,"Baghdad_VOR_IQ","BGD","Baghdad","VOR",110600,33.26070022583008,44.24919891357422,110,"IQ",,,,,,4.001,3.507,"RNAV","HIGH",
85984,"Borger_VORTAC_US","BGD","Borger","VORTAC",108600,35.807098388671875,-101.38200378417969,3130,"US",108600,"023X",,,,11.012,7.22,"BOTH","MEDIUM",
85986,"Bage_VOR_BR","BGE","Bage","VOR",115300,-31.39069938659668,-54.109798431396484,600,"BR",,,,,,-11.007,-12.188,"BOTH","HIGH","SBBG"
85990,"Adams_VOR-DME_BB","BGI","Adams","VOR-DME",112700,13.074999809265137,-59.4838981628418,169,"BB",112700,"074X",,,,-13.007,-15.11,"BOTH","HIGH","TBPB"
85993,"Ben_Gurion_VOR-DME_IL","BGN","Ben Gurion","VOR-DME",113500,32.013099670410156,34.87519836425781,100,"IL",113500,"082X",,,,2.007,3.426,"BOTH","HIGH","LLBG"
85995,"Bago_VOR-DME_MM","BGO","Bago","VOR-DME",112600,17.319599151611328,96.5165023803711,27,"MM",112600,"073X",,,,0.007,-0.451,"BOTH","HIGH",
85998,"Big_Lake_VORTAC_US","BGQ","Big Lake","VORTAC",112500,61.56949996948242,-149.9669952392578,160,"US",112500,"072X",,,,25.001,20.248,"BOTH","HIGH",
85999,"Bangor_VORTAC_US","BGR","Bangor","VORTAC",114800,44.841800689697266,-68.8740005493164,359,"US",114800,"095X",,,,-19.001,-17.185,"BOTH","HIGH","KBGR"
86000,"Bagur_VOR-DME_ES","BGR","Bagur","VOR-DME",112200,41.94770050048828,3.208859920501709,1082,"ES",112200,"059X",41.9476,3.20886,1082,-1.007,-0.202,"BOTH","HIGH",
86001,"Big_Spring_VORTAC_US","BGS","Big Spring","VORTAC",114300,32.38560104370117,-101.48400115966797,2670,"US",114300,"090X",,,,11.012,7.147,"BOTH","MEDIUM",
86002,"Burgas_VOR-DME_BG","BGS","Burgas","VOR-DME",112000,42.57109832763672,27.519899368286133,197,"BG",112000,"057X",,,,3.007,4.17,"BOTH","HIGH","LBBG"
86013,"Al_Baha_VORTAC_SA","BHA","Al Baha","VORTAC",113500,20.292499542236328,41.62910079956055,5468,"SA",113500,"082X",,,,,2.283,"BOTH","HIGH","OEBA"
86015,"Berry_Head_VOR-DME_GB","BHD","Berry Head","VOR-DME",112050,50.39860153198242,-3.49360990524292,215,"GB",112050,"057Y",,,,-5.001,-3.224,"RNAV","HIGH",
86019,"Broken_Hill_VOR-DME_AU","BHI","Broken Hill","VOR-DME",114200,-32.0005989074707,141.47999572753906,968,"AU",114200,"089X",-32.0008,141.48,968,9.011,8.416,"BOTH","HIGH","YBHI"
86023,"Barahona_VOR-DME_DO","BHO","Barahona","VOR-DME",112000,18.254499435424805,-71.13020324707031,34,"DO",112000,"057X",,,,-8.007,-9.479,"BOTH","HIGH","MDBH"
86025,"Baihesi_VOR-DME_CN","BHS","Baihesi","VOR-DME",117900,30.50830078125,104.2030029296875,1667,"CN",117900,"126X",,,,,-1.471,"BOTH","HIGH","ZUUU"
86031,"Belo_Horizonte_VOR-DME_BR","BHZ","Belo Horizonte","VOR-DME",117700,-19.835800170898438,-44.00360107421875,2889,"BR",117700,"124X",,,,,-21.393,"RNAV","HIGH","SBBH"
86033,"Bindo_VOR_PK","BI","Bindo","VOR",113300,29.68000030517578,71.03109741210938,,"PK",,,,,,0.007,1.129,"BOTH","HIGH",
86045,"Biboohra_VOR_AU","BIB","Biboohra","VOR",112300,-16.91670036315918,145.41200256347656,,"AU",,,,,,7.007,7.036,"BOTH","HIGH",
86046,"Bible_Grove_VORTAC_US","BIB","Bible Grove","VORTAC",109000,38.9202995300293,-88.48179626464844,540,"US",109000,"027X",,,,3.001,-1.501,"LO","MEDIUM",
86047,"Beatrice_VOR_US","BIE","Beatrice","VOR",110600,40.30139923095703,-96.75460052490234,1300,"US",,,,,,7.001,4.28,"TERMINAL","LOW",
86048,"Big_Delta_VORTAC_US","BIG","Big Delta","VORTAC",114900,64.00440216064453,-145.7169952392578,1230,"US",114900,"096X",,,,29.001,22.559,"BOTH","HIGH","PABI"
86049,"Biga_VOR-DME_TR","BIG","Biga","VOR-DME",116900,40.285301208496094,27.365800857543945,417,"TR",116900,"116X",,,,2.007,3.585,"BOTH","HIGH",
86050,"Biggin_VOR-DME_GB","BIG","Biggin","VOR-DME",115100,51.33089828491211,0.034811001271009445,590,"GB",115100,"098X",,,,-3.001,-2.117,"BOTH","HIGH","EGKB"
86051,"Bishop_VOR-DME_US","BIH","Bishop","VOR-DME",109600,37.37699890136719,-118.36699676513672,4110,"US",109600,"033X",,,,15.001,13.546,"LO","LOW",
86052,"Bindook_VOR-DME_AU","BIK","Bindook","VOR-DME",116800,-34.1786003112793,150.10699462890625,3041,"AU",116800,"115X",-34.1789,150.107,3041,11.007,12.214,"BOTH","HIGH",
86053,"Biak_VOR-DME_ID","BIK","Biak","VOR-DME",112500,-1.1824599504470825,136.08599853515625,46,"ID",112500,"072X",,,,3.107,2.543,"BOTH","HIGH","WABB"
86055,"Billings_VORTAC_US","BIL","Billings","VORTAC",114500,45.80860137939453,-108.625,3808,"US",114500,"092X",,,,14.001,12.207,"BOTH","HIGH","KBIL"
